agent_code,month,quarter,year,cluster,agent_age,new_policy_count,agent_seniority,time_to_first_sale_months,ANBP_value_boxcox_added,net_income_boxcox_added,number_of_policy_holders_boxcox_added,number_of_cash_payment_policies_boxcox_added,pca_proposal_1,pca_proposal_2,pca_quotations_1,pca_quotations_2,pca_customers_1,pca_customers_2
830,3,1,1,1,43,18,30,22,381.9869673863634,233.7780499190084,4.815670280845765,6.87183848741967,0.22792035303139907,0.3848906280983302,0.27135975007881175,0.6880723381262537,0.32262184614809114,0.49027706765251305
358,3,1,1,1,52,33,46,21,388.8650232539711,276.54541601550835,7.36487319355889,18.71257508982618,0.8402352505350581,0.3563757019880684,0.4504540892647056,0.5957926192271762,0.3431337021555761,0.33011551636296876
684,3,1,1,1,56,20,32,10,392.5867667803972,278.11994318402327,7.561313754855983,20.832871537234162,0.270383984530126,0.643041844659958,0.5491084603381247,0.45404590611449697,0.7114671024082293,0.8544369776067993
481,3,1,1,1,40,14,51,27,407.9717241304813,291.808929542588,0.0,20.04808852338367,0.17666160955789845,0.6142197026642653,0.5828863307385604,0.7578825514107133,0.6783366847575028,0.35723666153589945
339,3,1,1,1,42,18,2,1,405.9343060883206,253.26203949353965,6.531264972643802,17.737690451772725,0.45584070606279814,0.6153334330914413,0.59847589555989,0.8203293251992079,0.6209279106683682,0.2806381204434041
239,3,1,1,1,45,10,60,46,341.4253551813172,215.90936638305644,14.103754991011586,17.737690451772725,0.17700056210657578,0.5916349825504559,0.5880698262808508,0.8549141603412325,0.7866648053629526,0.3300742956768019
852,3,1,1,2,28,14,44,27,439.73759964852366,293.3939609706098,5.601137786683279,18.606428295527934,0.2136865292916033,0.5752685195221441,0.08290572493511544,0.4918753855144654,0.17703651395859443,0.5773223124018388
738,3,1,1,1,22,28,37,31,390.3862105687336,215.17345992659912,12.065022699455492,25.087475277463408,0.5561672495445543,0.9382208707579123,0.3422946470884247,0.5351386384415794,0.4346791599662987,0.39136349649955054
165,3,1,1,1,44,29,20,18,400.755003924913,201.6442293836018,6.080340756874181,9.198659270531207,0.6106892200770682,0.8871532360142265,0.2638695790308549,0.5959826339859484,0.512239496560521,0.6044434575747696
380,3,1,1,1,31,13,43,24,408.16434483501325,283.31716184926,12.320874862812193,14.749643985323054,0.24767060292771903,0.4291575524045448,0.4715192148804356,0.9391560044556309,0.637996252529162,0.27296283996544735
359,3,1,1,2,46,30,2,1,548.0302743723365,398.1611853759169,7.753578371758309,0.0,0.6649110952566558,0.8274415293974899,0.7943261860108657,0.5717236382765168,0.4077151836041595,0.18247658135001144
257,3,1,1,3,59,0,43,36,0.0,273.0613697746372,14.435832354453616,0.0,0.7980717143892573,0.10686855729949152,0.5159010242699947,0.5562625763868533,0.6174843965216771,0.43312439125499164
283,3,1,1,1,30,19,10,8,412.29640206427376,283.50491559677255,8.831988161101583,13.679657682861732,0.49091252205191815,0.5286429459145916,0.6074372093149812,0.7823489188101598,0.4989376551306501,0.351678514363866
726,3,1,1,2,38,18,55,55,451.0411918795233,273.37786568184936,10.988159201726715,15.635004545947014,0.37207496728129796,0.16483607944724898,0.2111617759934582,0.4625202551176558,0.31232861092618336,0.7590468616922804
687,3,1,1,1,54,15,57,46,409.248208495595,263.9380716367665,11.537934335225314,17.737690451772725,0.3092842936169135,0.7142875495262856,0.3619274183901302,0.4807861841386991,0.34277340865317885,0.6267584876352368
631,3,1,1,2,23,29,24,12,483.76366100463605,323.4152187689466,5.349152907801327,29.924026935671577,0.6007829673127753,0.446055292508059,0.6337634072592216,0.16717201284775673,0.3629249711582665,0.7632399076179603
473,3,1,1,3,27,0,31,25,0.0,106.3587775698486,7.941917733958934,11.134221585081049,0.11426027186862575,0.27831329747482547,0.604122938881188,0.5825663801925757,0.8303741373016535,0.6392398832256571
709,3,1,1,2,34,24,49,48,463.72537119116845,332.1076481079847,6.9583182330887245,25.087475277463408,0.4539264595139644,0.5363653370698527,0.5834564752695176,0.8647979699216604,0.7056609546220393,0.2694806054131705
721,3,1,1,2,50,27,15,3,538.6459346935037,358.94427728983294,10.264188813456036,30.68647408422459,0.7015970624416834,0.8110750663691783,0.41841303964032794,0.4792365476874243,0.38339951994758625,0.7917673747234113
99,3,1,1,2,27,21,13,2,457.3019926322461,252.07661383601868,6.080340756874181,11.457516768356953,0.5816329081223077,0.4190765119479459,0.1357462221062996,0.6344441579968543,0.22795586047490957,0.47356140545024605
27,3,1,1,2,39,19,53,28,459.63897648698673,333.2751665499185,7.941917733958934,18.284811346523643,0.4052210104909011,0.8307218594166177,0.5593427572889178,0.6390027303614393,0.8235617234446022,0.5668343880588417
108,3,1,1,2,46,27,47,28,510.7512313320997,295.9577345176563,11.935229548988502,19.64553587112146,0.6364938312034989,0.34542415709045077,0.5688742155749664,0.7079377424833383,0.5460905012160422,0.5083578311011335
658,3,1,1,2,34,27,22,17,454.84441668366543,256.396374531586,4.531675531806239,22.238969917705795,0.5868492389259057,0.6450772558049236,0.15480913867839657,0.7723141822406522,0.15039552388068722,0.26048144437502707
213,3,1,1,3,49,0,47,22,0.0,311.15478378742404,5.087706203876451,16.597548481595215,0.42215672777960855,0.7700884720820914,0.21491320702307265,0.4609739215744654,0.09606997043584631,0.32803960374321217
758,3,1,1,1,57,20,53,33,451.99415634696607,246.6404524323337,8.831988161101583,11.134221585081049,0.5969933314108589,0.2568903084780215,0.49336475594713025,0.34296930168775197,0.2648527785565592,0.7103214978322857
247,3,1,1,1,59,12,23,20,369.58422383764446,258.15291889269093,13.060895866312443,8.20412815558002,0.10268948448199083,0.6296644849747871,0.5330553477377875,0.7263936862631538,0.4989376551306501,0.351678514363866
43,3,1,1,1,57,29,21,1,380.90843072610863,202.48835454019817,0.0,17.40236218293419,0.7232730851175205,0.10276572352917446,0.5901111135189424,0.8317594683228262,0.8071393541522722,0.35860176278225286
82,3,1,1,2,29,18,5,1,428.78827499710985,307.6021509637244,5.087706203876451,23.046459277044416,0.38059338233966034,0.5378694711396159,0.4493138002027913,0.381961782205282,0.3325174806494363,0.7068392632800089
391,3,1,1,1,20,15,29,24,365.3667278727328,260.5246861259229,13.060895866312443,19.338872756434967,0.2241307171294828,0.19572564406829274,0.6920794652248062,0.5906573967701056,0.6578248287500178,0.5173982128254437
802,3,1,1,0,36,22,36,9,189.31872815427204,114.05940845159962,12.571974268506512,11.77355954143758,0.4871617433457531,0.3082491698976941,0.48499997390618266,0.3543994448113702,0.4035883896708392,0.7395597763111398
69,3,1,1,2,52,34,5,2,446.63269761233556,260.5747196278028,7.163978247381132,19.027947837027707,0.8424107352410669,0.475216661869568,0.8542975602217543,0.2512769839962338,0.1941421630375536,0.38095801352888686
501,3,1,1,1,55,33,47,20,433.8661377812871,236.35437210125488,16.489632095705797,27.449018174779074,0.7164699340830827,0.6067565267046057,0.7738188037161695,0.7295959398433207,0.7866274981447873,0.5187633140717972
371,3,1,1,1,25,20,57,55,402.4846110224107,285.76508509957415,13.991437412907983,11.134221585081049,0.4575286391216549,0.6920420567782926,0.5407172911139905,0.5989417310144922,0.5563464292197846,0.42827705545636136
476,3,1,1,2,22,30,51,45,564.7191901339926,352.6046959358494,12.571974268506512,17.737690451772725,0.89997355187117,0.5313088111013605,0.4803866228948495,0.3642832543917981,0.4411685875391182,0.5717229445436387
806,3,1,1,2,51,36,19,7,560.5659037958525,384.20870553903774,12.571974268506512,33.64361014235562,0.8813110443278543,0.5464623667358957,0.7641546512963335,0.6515545341073256,0.4650866504751289,0.44776414083750204
847,3,1,1,2,45,25,52,45,505.11206218448496,295.3663147614454,8.126558498997658,29.429665353645337,0.6156169817584234,0.2729655448303466,0.5960362361190873,0.5170269393177002,0.4244605391807214,0.2827552537493275
413,3,1,1,3,38,0,48,37,0.0,287.3984651572458,7.753578371758309,0.0,0.23152253263908962,0.5405673478067701,0.5447607873957151,0.7812803999807427,0.8238847097288342,0.45888043518156885
607,3,1,1,0,41,24,28,21,291.7652869800442,173.82245970033554,8.307706394252648,8.20412815558002,0.4326009156174881,0.39054559662823995,0.38634560283276353,0.49614615792404937,0.2822814139197505,0.40600324608206095
508,3,1,1,0,54,12,40,38,267.0419185236707,156.0412168698619,0.0,12.385736680997772,0.22600610648256536,0.3059225320767415,0.49710378576682124,0.7357432364288731,0.6004160546608831,0.44079967173294843
203,3,1,1,1,54,20,25,19,458.67007023438185,236.4813745308531,7.753578371758309,22.69068382673223,0.30549465771499723,0.5251225654962483,0.5161664125375697,0.5744753636150457,0.772642376928287,0.6705952950104344
321,3,1,1,3,48,0,22,17,0.0,233.35884560741727,16.872065327786743,13.679657682861732,0.32685905880722466,0.6397135139510006,0.6444224635959125,0.5451202332182361,0.7760485838568127,0.706798042593842
372,3,1,1,0,48,13,36,26,284.0325145091871,163.12738008854436,15.288430642552056,16.361428075210476,0.23482461689385392,0.6875999956421592,0.4832243647370146,0.6949048211155944,0.6510124148929662,0.44499271765862836
606,3,1,1,2,45,24,59,48,482.9061608066329,243.6510113593117,0.0,20.832871537234162,0.43368865797049244,0.4499660765689898,0.5048984232768118,0.6173976747943077,0.46853016462181996,0.29527787002591455
663,3,1,1,1,51,14,55,40,408.3843032870181,279.0010987022023,7.753578371758309,17.06141214825932,0.28244232356391297,0.33382299335464444,0.274103875981648,0.7809394582328907,0.27579198634693103,0.2256437980379728
620,3,1,1,3,52,0,23,23,0.0,303.2672411586354,15.698441675161087,22.056021294097043,0.23670000624693655,0.7977968836506082,0.42302639065166103,0.46935273810699646,0.6813825981836312,0.6900823803915751
65,3,1,1,0,45,25,39,14,273.3099368032438,151.8664291956333,0.0,8.410296620427644,0.6739674453886046,0.37983410212983804,0.3483527536237057,0.5286504001081751,0.18388623503381107,0.46103878917365904
446,3,1,1,2,50,34,38,21,561.6224515472253,350.29709286621363,13.764256461690957,32.619781233003195,0.7528169487194329,0.6129747837901033,0.7355602764381881,0.44474949774162853,0.7152336028391524,0.593996753917939
703,3,1,1,1,39,21,25,19,345.0214495702829,214.17711711745966,0.0,14.488364158036452,0.3418805295470986,0.5001120305948857,0.5850603121104396,0.743834253006403,0.5190892176357378,0.4881599343465897
95,3,1,1,1,60,31,49,40,382.43485914072954,223.1760131693558,10.703812220090633,28.855446952253388,0.8621609851373868,0.5194835861757826,0.6550942109438751,0.8278860823620293,0.7326622382023436,0.2896785021677143
568,3,1,1,0,59,8,25,5,251.5550617670274,122.87212484427232,12.065022699455492,13.540972914986648,0.13341033105909333,0.3052920780349385,0.24493935659254534,0.46721900335624666,0.37662441330869995,0.5306728611616007
694,3,1,1,1,49,10,57,40,326.4946715495414,195.43776611379113,4.531675531806239,9.387589854392202,0.12165208737823263,0.6231550012133027,0.14297100488668152,0.7083210749089671,0.33320076043606567,0.30224233913046816
8,3,1,1,0,31,18,45,23,243.39433714222258,172.0215346782432,8.485548822780414,21.404976577512144,0.21477427164460772,0.6346889994628939,0.1474516617642272,0.6893308717144431,0.20780429796982186,0.3370799854675224
180,3,1,1,0,51,32,17,14,201.52418996349306,103.75389797982682,10.412561874574001,26.991392818770997,0.7512027975235255,0.5426507596415655,0.8385362230721787,0.408371869596706,0.6680807567537602,0.4373174371806716
55,3,1,1,1,37,23,48,23,329.4161704600956,182.5533694128719,14.435832354453616,7.993897935583119,0.40413326813789663,0.7713013794758679,0.6210118740814058,0.7344847028406838,0.5970098477323574,0.40459692414954074
379,3,1,1,1,32,26,53,33,421.99359844256253,256.6469435716067,9.80721450680678,8.612633670799344,0.7167311722402578,0.6466293905645166,0.5151715086207149,0.27456854898056154,0.31544913878864234,0.7145145437579656
747,3,1,1,3,36,0,28,24,0.0,247.79209926812396,9.330707333718514,8.811348602324493,0.7621733942043079,0.1740114283955021,0.7205535471590877,0.39403577123739486,0.3841201069523808,0.19848143217887537
558,3,1,1,0,23,14,11,10,277.59223657808417,193.31238104549115,13.416826982322895,17.06141214825932,0.21181113993852074,0.4650716315136954,0.787393468482594,0.6817317238738447,0.6711639773980539,0.581474137641352
47,3,1,1,2,49,25,29,24,531.0018827554288,389.69617201944726,5.349152907801327,23.571268077871355,0.7139554968283965,0.5105002869369155,0.5791473009188695,0.36510861666959205,0.393692755169494,0.5229975806836439
499,3,1,1,2,28,29,28,11,562.0167714659484,383.4575993103985,11.935229548988502,31.89883085401417,0.6331917469487345,0.1983915092550616,0.6378069035409463,0.34951068181400713,0.546053193997877,0.6970468494961287
661,3,1,1,1,60,16,19,5,431.601600512431,251.21216020313864,0.0,18.392554501652896,0.17666160955789845,0.6142197026642653,0.49927776713870037,0.721694938024563,0.7596262145644828,0.4985654173172534
298,3,1,1,1,37,14,14,5,404.2375424348644,199.25971157419866,16.489632095705797,9.006632266226475,0.3728626142813762,0.21561248751494794,0.6920794652248062,0.5906573967701056,0.7661529493554675,0.4902358469663463
836,3,1,1,2,46,37,59,56,621.9250377896241,319.70947822372847,9.80721450680678,36.383492030418566,0.8852133192884711,0.7107831583173864,0.1216014128089179,0.575392955455383,0.27887520699122476,0.36980049849865326
196,3,1,1,0,23,21,31,21,245.33567410718044,166.3031429435806,0.0,11.457516768356953,0.602470900371632,0.5227639161949102,0.6030892465712232,0.81044551561878,0.624371424815059,0.12815184963181658
587,3,1,1,0,33,31,12,1,283.91421375548526,185.38696472698152,0.0,18.06767054795053,0.7666020780078279,0.3492357641847811,0.5641669588229558,0.18092920838898147,0.3495858225102303,0.6991639828020522
615,3,1,1,2,43,33,41,35,550.2269756749185,361.1731725824907,17.246451756624033,32.09689403585435,0.7186454187890915,0.7255974865861052,0.7284684775929422,0.6791168715012372,0.8269679303731279,0.6030371356422493
264,3,1,1,2,58,33,25,8,554.7675024742621,318.70556640503287,0.0,18.71257508982618,0.7310038531758046,0.42502270715384244,0.8209056608141061,0.6682176848842432,0.8474797863806129,0.44287558435270497
648,3,1,1,2,31,24,51,32,472.61565145152343,324.19847448655713,10.113890941552924,25.087475277463408,0.5989075779596926,0.33585840449961024,0.66178763758641,0.2670616307025066,0.5897998331547434,0.8175234186499885
155,3,1,1,3,58,0,10,3,0.0,204.8907471629803,11.266062821305876,9.387589854392202,0.6649110952566558,0.8274415293974899,0.7832172780670819,0.49028666129349807,0.7456410933479825,0.6503973982558906
565,3,1,1,2,60,24,29,19,487.3882433417363,298.5853654784838,0.0,12.385736680997772,0.5394693719765069,0.16956936725936894,0.3697223457014692,0.6615785195617592,0.3807139000238551,0.16227868459546768
820,3,1,1,2,36,27,31,20,550.8338689632911,335.16859082500656,8.126558498997658,8.811348602324493,0.6534295484922065,0.28479076975592443,0.5245314843798659,0.8621831175490529,0.4893650069135369,0.027162365859097426
598,3,1,1,1,26,21,1,1,418.6958481249206,256.0620571475813,0.0,23.310160492854305,0.5222335593348731,0.2215586827208445,0.5967654619670186,0.4995830696663665,0.7152336028391524,0.593996753917939
273,3,1,1,2,58,28,13,13,557.8858872283306,338.2434209612227,0.0,25.087475277463408,0.4969164998555944,0.8054200978392685,0.19728235496365149,0.4216818398043771,0.4579512503338453,0.48331259854795944
251,3,1,1,2,33,27,58,54,463.3894268214198,321.937762175038,12.065022699455492,22.238969917705795,0.49672904356136866,0.771931833517671,0.41938155637399605,0.9126090440982855,0.47570287198126865,0.07104039392046196
366,3,1,1,1,45,25,55,29,422.99037377341915,273.15341641429006,0.0,8.410296620427644,0.5043975559873868,0.25625985443621857,0.3859081524355939,0.39833713302719853,0.3595187642297407,0.7270371600345528
423,3,1,1,1,53,23,7,7,397.3049265630207,273.4333669826443,6.747544753456044,28.123023187963092,0.6918034487360909,0.34513293041446397,0.6311522652915215,0.3825491834128414,0.6171614102374451,0.5410783441322644
167,3,1,1,1,31,28,22,9,385.5960133876413,273.9424907506184,13.416826982322895,20.04808852338367,0.5153526939089331,0.7880070698699959,0.6398091125845793,0.5550040427986639,0.7155565891233844,0.4860428010406663
14,3,1,1,2,25,38,2,1,494.170897806915,345.2277307658165,9.330707333718514,29.642435858275825,0.9013613895771007,0.599373362915161,0.8784109884010055,0.1779343264988294,0.3089597112158229,0.5341550957138775
23,3,1,1,2,39,28,59,59,516.8668391155327,296.32406864397916,13.060895866312443,22.69068382673223,0.6410711141054933,0.5853655491881872,0.7498768580638158,0.28425904089413273,0.6373129727425327,0.6775597641149881
62,3,1,1,0,38,26,37,13,237.5264902994975,148.39622272655592,14.435832354453616,28.19702721772863,0.709339356730651,0.3017876868260392,0.5807511377597914,0.24414489975433484,0.5423240007851191,0.7687980547899937
863,3,1,1,0,35,10,47,29,166.23345624273784,107.3582722831049,9.330707333718514,16.597548481595215,0.22900809538440348,0.44431110803907997,0.24249998695309133,0.46305451453236435,0.3225845389299259,0.6789660860475083
179,3,1,1,2,43,37,28,20,531.2627753261571,366.1767716237208,16.872065327786743,36.383492030418566,0.9238135330223325,0.7733847913106633,0.8499371962680726,0.6736938490891656,0.8033728537213491,0.6190419864711132
16,3,1,1,2,41,20,37,14,486.89828451415343,295.9947959498054,12.6958208461393,14.08886116352168,0.5024833094385531,0.17729175841462985,0.5028574258400688,0.9396902638703394,0.6855093921169516,0.1329991854304468
88,3,1,1,0,51,13,47,38,152.63336161663986,106.57413893368464,0.0,5.593730959595001,0.3219428233565529,0.42235684196707357,0.32667869508390857,0.6061575464294617,0.46168044354660315,0.41156139325409435
762,3,1,1,1,20,29,56,45,371.01550840025,193.95565249309902,7.36487319355889,13.81718141044899,0.7789216551987899,0.07988977673937847,0.5139927209670392,0.8876615590769812,0.7835442775004935,0.3746066136111167
178,3,1,1,1,27,20,53,43,441.7235879593819,251.45466101126323,0.0,18.818205584782223,0.41506500762292803,0.4338908402166648,0.41246124005564777,0.6282968614113018,0.5293451456394802,0.40807915870181755
527,3,1,1,1,21,18,38,19,439.16527646820776,239.07996947435493,16.489632095705797,19.64553587112146,0.4139384080741725,0.40569915226277514,0.5681713769102217,0.5919159303582949,0.7695591562839932,0.526438594549754
553,3,1,1,2,37,32,41,28,511.54488420910843,290.1200173593087,10.703812220090633,9.75674027895459,0.7216474076909296,0.8639860625484437,0.6951280575896761,0.47308925110187194,0.6779763912551054,0.6538796328081674
175,3,1,1,3,59,0,8,8,0.0,300.9418520549369,10.412561874574001,14.08886116352168,0.6260496433656194,0.7249670325443021,0.4597198694818306,0.3473769470632574,0.28877084149256993,0.586362694126149
434,3,1,1,2,60,32,49,22,444.23678939711755,319.43060428960507,11.537934335225314,21.592737030411264,0.6106892200770682,0.8871532360142265,0.6386815145339371,0.24599083455008358,0.5019835685567786,0.6845242332195417
475,3,1,1,1,30,20,20,7,336.77024251193643,210.76740726081238,5.844601982695124,14.08886116352168,0.2342244261880015,0.6703118518960577,0.41433075496549326,0.8246838287818623,0.4989376551306501,0.351678514363866
759,3,1,1,3,38,0,16,5,0.0,197.2092749880626,6.080340756874181,14.87883590832771,0.6156558389541744,0.2417367528434864,0.5024590536373577,0.6132331859704254,0.5464134875002743,0.4004038782238608
112,3,1,1,1,28,28,55,33,456.62642640537644,222.02279089810676,8.126558498997658,29.358436175207153,0.8035492833500305,0.3727421650163802,0.6665339725328793,0.5654221117938003,0.43808536689482447,0.42756624408295824
337,3,1,1,3,52,0,5,5,0.0,139.2379917573035,10.988159201726715,17.737690451772725,0.17748811375372775,0.6337673187451041,0.2237027484499179,0.6425351745743841,0.3431337021555761,0.33011551636296876
382,3,1,1,1,33,13,20,11,397.15735452031504,226.61182772132702,14.435832354453616,12.973993869523692,0.32006743400347026,0.31215995395862484,0.6114804157953573,0.6655496907187848,0.7863045118605552,0.6267172669490699
595,3,1,1,1,37,34,39,19,369.3023659061478,263.3183514600938,4.815670280845765,0.0,0.8890418123861386,0.8687193503605637,0.4149396878895604,0.403813297232121,0.3328777741518336,0.4101962920077409
228,3,1,1,2,21,30,56,50,500.99344591131864,296.72099416796993,13.533551892187603,23.571268077871355,0.750115055170521,0.48323027970081567,0.4260361946234209,0.8795705424994512,0.5635191365792335,0.20403957935090877
782,3,1,1,0,55,18,42,27,222.87290934365004,139.06985607603917,9.491866900614143,13.259997165407924,0.47258896705728,0.5212117814353174,0.6136543971672364,0.6515013923144746,0.5460905012160422,0.5083578311011335
397,3,1,1,1,50,24,58,38,425.48781325869527,285.18428193167006,10.988159201726715,8.20412815558002,0.3668082530512654,0.8016084907449383,0.2852388813072698,0.4297728563819071,0.3123659181443486,0.5703578432972852
556,3,1,1,1,47,25,57,35,410.23204671741644,258.6030260546276,5.844601982695124,16.001712609522674,0.45831628612173314,0.7428184648459915,0.5711808910806329,0.7029958376931243,0.4852755201983818,0.39555654242523053
11,3,1,1,0,40,18,47,35,184.92722054124533,99.38248824963044,8.126558498997658,10.463673069954813,0.37995433443805676,0.5518101193803745,0.4334324599307003,0.4347679029649718,0.4210170250340305,0.43524152456091497
405,3,1,1,3,43,0,10,3,0.0,301.66393273997534,0.0,29.358436175207153,0.7167311722402578,0.6466293905645166,0.47068339228055495,0.514889901658866,0.4377623806105924,0.535520196960231
187,3,1,1,1,44,22,44,41,388.94907297012264,221.86819256303903,12.6958208461393,27.449018174779074,0.5225336546877993,0.23020275459389528,0.5065022601177337,0.4964339578790505,0.5966495542299601,0.7012398954218086
611,3,1,1,1,44,13,49,41,311.5026742279454,170.90161504340307,12.320874862812193,8.612633670799344,0.26712075747111286,0.4647804048377086,0.4685094109086758,0.5289382000631762,0.5696855778678209,0.49235298027226965
201,3,1,1,1,59,13,44,34,381.0219002665266,257.56384264435707,5.087706203876451,19.23571356432909,0.09863861042289945,0.40062663708483887,0.1730362326506129,0.48591810368768523,0.3769100923747668,0.6114079266793232
435,3,1,1,1,32,21,36,26,305.75296760232607,187.39305340363862,6.309033268607171,0.0,0.5030835001444056,0.1945799021607314,0.5395772918534248,0.6842487910502234,0.5426469870693512,0.660844101912721
657,3,1,1,3,32,0,54,34,0.0,203.3364839124386,6.747544753456044,22.329952266666147,0.46741149344943306,0.26398224559147954,0.5525554249057055,0.6629348383461773,0.6513354011771982,0.3370387647813556
21,3,1,1,1,21,17,4,2,425.8747610400462,257.0965142898996,0.0,17.17570465435952,0.21694975635061653,0.7535299593443935,0.5711808910806329,0.7029958376931243,0.5122768037786862,0.4157544391797743
868,3,1,1,0,22,9,26,18,225.18929845138783,157.36569243259754,13.991437412907983,6.87183848741967,0.15045868740650142,0.2198144982518655,0.24059168365013578,0.7944534972224923,0.5802644921557953,0.30431825175022476
867,3,1,1,1,44,31,19,7,410.65446314008136,278.0984459548809,11.537934335225314,33.071210583076756,0.6548562433938883,0.32162652958286486,0.6741959159090822,0.43797015654513877,0.529307838421315,0.5967681770968127
314,3,1,1,0,32,26,16,2,273.31099636160116,134.27629403511642,9.491866900614143,16.361428075210476,0.6237964442681084,0.6685836566365229,0.744959040590449,0.5045781162494313,0.5563091220016194,0.6169660738513566
238,3,1,1,2,46,31,56,49,516.7566893752564,342.9153344757714,10.412561874574001,9.573571492998113,0.7311913094700304,0.45851097147543995,0.41105556272615856,0.3962532371612152,0.2819211204173532,0.7026462173543289
31,3,1,1,2,43,26,25,6,531.4463106176986,317.2044736831007,13.060895866312443,16.361428075210476,0.6731797983885264,0.32905769406213903,0.47847831959189396,0.695682237081926,0.4715760780479483,0.6281235888815901
841,3,1,1,1,22,8,46,23,358.9229084294363,239.40081467135008,13.060895866312443,6.383018395130127,0.05943820598318572,0.32073686034546045,0.3996158011371545,0.6587172077294441,0.6680807567537602,0.4373174371806716
647,3,1,1,1,27,16,41,20,335.8738753488639,171.83723465485832,3.234532796841482,21.592737030411264,0.15376077166126573,0.36684714608725466,0.16868826990685465,0.5140147004963055,0.14322281652123847,0.48471892048047965
184,3,1,1,2,22,31,3,2,571.8715800759561,319.97586781419716,10.113890941552924,28.855446952253388,0.6753941402902863,0.4166698619567784,0.7485386992918174,0.7225734420952078,0.6410794731734558,0.41711954042612776
892,3,1,1,1,39,20,40,18,405.7252303234021,267.5179661866069,0.0,18.818205584782223,0.34739695570362283,0.7347568463249142,0.47285737365243397,0.5008416032545558,0.4206567315316332,0.7318844958331829
767,3,1,1,3,48,0,57,51,0.0,250.1083594476065,12.320874862812193,20.832871537234162,0.44796133890603934,0.22835939315831566,0.37536938902276723,0.42381557455512686,0.5457302077136449,0.8050008023734014
506,3,1,1,2,49,23,17,6,426.3484368248793,305.39311213911554,13.060895866312443,20.34546194306188,0.5468611874861138,0.5144110709978463,0.5694443601059235,0.8148531609942854,0.5057873762058668,0.23539499113568618
59,3,1,1,1,51,20,8,3,454.6456463236978,240.92790310369125,12.6958208461393,7.336148292421854,0.3222429187094791,0.4310009138401244,0.5447607873957151,0.7812803999807427,0.6103116891622283,0.6573618673604442
731,3,1,1,0,58,17,59,37,253.1683581839527,173.447835030804,10.988159201726715,15.134429786253323,0.4725501098615288,0.5524405734221776,0.5828863307385604,0.7578825514107133,0.7494075937789055,0.3899571745670303
125,3,1,1,0,58,13,42,17,86.01143290261231,40.555349775356056,3.5886540194337884,14.749643985323054,0.30361926836191466,0.4149256774877994,0.3528334105012514,0.509660196913651,0.20780429796982186,0.3370799854675224
241,3,1,1,1,36,32,37,14,405.0502624629822,284.1017197185576,14.435832354453616,9.75674027895459,0.7147431438284748,0.5612766950046145,0.7470939437678694,0.7191778708481843,0.8204785028003084,0.42267768759816116
564,3,1,1,1,29,11,50,37,312.3063221594413,178.48329270068888,5.601137786683279,9.93722211706792,0.29919058455839476,0.23970134169852064,0.3233647144514638,0.705512904869503,0.4753425784788714,0.36768336519272987
274,3,1,1,2,58,22,45,39,492.5698248878671,285.2020912822024,7.36487319355889,19.84769637625101,0.41649170252460976,0.47072660004360517,0.5835891694033051,0.8739043635357565,0.7460013868503798,0.3537544269836226
248,3,1,1,2,48,24,53,48,508.10611053400316,358.3211369113664,10.264188813456036,12.385736680997772,0.7057371771229605,0.1461109671175993,0.4907536139794301,0.5583464722528366,0.38343682716575145,0.6030783563284161
829,3,1,1,1,23,17,35,32,393.12571400154764,285.36298866716396,12.6958208461393,20.736186883452344,0.15976474946494196,0.6436242980119314,0.4399153258518789,0.6212710607551045,0.6308235451697133,0.49720031607089993
541,3,1,1,1,21,17,12,12,394.7221748614663,268.0931053217967,10.703812220090633,23.829858325642217,0.22983459958023278,0.4638587241199188,0.34761083676450244,0.6412766409861949,0.6814199054017964,0.5013933619965799
819,3,1,1,0,35,28,28,13,239.45120662450276,146.6137954851475,9.491866900614143,9.006632266226475,0.8257013314423362,0.5381095215388316,0.769947079762691,0.32771561148810335,0.5563464292197846,0.42827705545636136
597,3,1,1,2,55,29,5,5,549.5913836231394,355.3083449553647,8.126558498997658,13.81718141044899,0.6622092017077439,0.6976970253082023,0.5652681696904114,0.6234080984139387,0.4210170250340305,0.43524152456091497
36,3,1,1,0,60,25,33,12,245.77544750707565,171.18254276121883,14.867842441746095,12.682678059380022,0.5531652606427162,0.7998322947955738,0.7095773333490912,0.32170518786847235,0.6103116891622283,0.6573618673604442
838,3,1,1,2,21,36,38,37,544.0314789824478,346.53737984717856,9.491866900614143,28.782952173554715,0.9035757314788605,0.6869855308098004,0.936328674163879,0.27496263252126435,0.5255786452085572,0.6685193823906779
130,3,1,1,1,22,14,25,9,424.83223509404115,241.77214963573527,13.533551892187603,17.06141214825932,0.17666160955789845,0.6142197026642653,0.4758668878228452,0.6119215105893853,0.49861466884641803,0.45963246724113876
350,3,1,1,1,49,11,39,31,353.6421113553734,246.73725275558834,5.349152907801327,14.87883590832771,0.1961506212970433,0.6186137631105689,0.2641740454928885,0.3855473682110777,0.41076109703028796,0.5153223002056871
467,3,1,1,1,26,33,52,52,376.9904769870273,245.50394909491723,9.330707333718514,27.449018174779074,0.7410975622343233,0.8996089149816073,0.39787927016244506,0.7705745310306051,0.3841201069523808,0.19848143217887537
270,3,1,1,1,53,12,19,13,380.7509709976212,270.046416337813,12.571974268506512,8.20412815558002,0.21289888229152515,0.5244921114544452,0.31453609483015993,0.7525997048726474,0.45486802968955165,0.339155898087279
